GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "19000","Iowa",4,SAINC6N,1,"...","Compensation of employees (thousands of dollars) 1/","Thousands of dollars",46526119,48914622,51506498,53031414,54073286,56056437,59541048,62394377,65577975,69118888,71736638,70661467,71895064,74118398,77841725,80043215,84337473,87449669,90080457,92648739,96352182,98523606,100006985,105523833
 "19000","Iowa",4,SAINC6N,5,"..."," Wages and salaries ","Thousands of dollars",38197432,40182058,41958028,42987825,43744456,45213217,47892131,50008032,52641178,55522152,57466395,56072611,57199134,59354406,62154133,63998856,67140766,70062887,71740600,73765131,76431087,78556511,80058488,84727919
 "19000","Iowa",4,SAINC6N,6,"..."," Supplements to wages and salaries ","Thousands of dollars",8328687,8732564,9548470,10043589,10328830,10843220,11648917,12386345,12936797,13596736,14270243,14588856,14695930,14763992,15687592,16044359,17196707,17386782,18339857,18883608,19921095,19967095,19948497,20795914
 "19000","Iowa",4,SAINC6N,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",5292555,5563745,6258203,6702377,6935345,7270272,7918796,8492001,8846271,9320670,9792537,10189662,10057494,9879132,10677659,10941644,11997867,12110825,12772617,13166382,14078670,13949705,13695748,14346449
 "19000","Iowa",4,SAINC6N,8,"...","  Employer contributions for government social insurance ","Thousands of dollars",3036132,3168819,3290267,3341212,3393485,3572948,3730121,3894344,4090526,4276066,4477706,4399194,4638436,4884860,5009933,5102715,5198840,5275957,5567240,5717226,5842425,6017390,6252749,6449465
 "19000","Iowa",4,SAINC6N,9,"...","Average compensation per job (dollars) 3/","Dollars",31007,32157,33570,34841,35867,37371,39129,40370,41802,43747,45223,45856,46817,47787,49564,50259,52465,53746,55146,56831,58808,59853,63858,66156
 "19000","Iowa",4,SAINC6N,81,"111-112"," Farm compensation ","Thousands of dollars",363942,352209,352980,392016,374098,485629,540950,449992,408957,687572,599580,595643,614954,589994,785652,694253,817511,677425,678486,874850,757020,786926,692408,850892
 "19000","Iowa",4,SAINC6N,82,"..."," Nonfarm compensation ","Thousands of dollars",46162177,48562413,51153518,52639398,53699188,55570808,59000098,61944385,65169018,68431316,71137058,70065824,71280110,73528404,77056073,79348962,83519962,86772244,89401971,91773889,95595162,97736680,99314577,104672941
 "19000","Iowa",4,SAINC6N,90,"113-814","  Private nonfarm compensation ","Thousands of dollars",37947815,39894520,41961133,42914631,43686322,45094931,48037822,50501563,53192281,55867125,57858136,55931771,56672745,58981185,62402311,64017459,67611376,70321236,72364214,74214604,77485278,79468871,80769794,85633619
 "19000","Iowa",4,SAINC6N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",66127,71868,78076,78174,80582,96956,128399,130158,148801,159206,174468,202759,220246,227301,277405,287427,289395,293633,303014,313629,331240,339379,373409,360635
 "19000","Iowa",4,SAINC6N,101,"113","    Forestry and logging ","Thousands of dollars",1668,1364,2077,1193,1347,1002,1024,1080,1209,1353,1160,1021,985,1160,(D),1612,1684,1895,1717,(D),3343,2881,3321,3149
 "19000","Iowa",4,SAINC6N,102,"114","    Fishing, hunting and trapping ","Thousands of dollars",(T),(T),(T),298,314,337,380,389,408,422,356,371,378,382,(D),489,900,1015,1023,(D),1361,1367,1472,1325
 "19000","Iowa",4,SAINC6N,103,"115","    Support activities for agriculture and forestry ","Thousands of dollars",62545,68352,73492,76683,78921,95617,126995,128689,147184,157431,172952,201367,218883,225759,275369,285326,286811,290723,300274,309686,326536,335131,368616,356161
 "19000","Iowa",4,SAINC6N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",84687,89512,89223,97153,92240,92703,105927,111368,116127,117745,122914,119520,118667,123830,129951,134109,143673,152459,159908,174422,187152,186039,173022,178005
 "19000","Iowa",4,SAINC6N,201,"211","    Oil and gas extraction ","Thousands of dollars",(T),(T),(T),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D)
 "19000","Iowa",4,SAINC6N,202,"212","    Mining (except oil and gas) ","Thousands of dollars",82487,87118,85795,96498,(D),92033,105303,110235,115224,116942,120943,117703,116783,121738,128372,131955,141050,148845,156804,170902,183740,181900,168506,170029
 "19000","Iowa",4,SAINC6N,203,"213","    Support activities for mining ","Thousands of dollars",(T),(T),(T),(D),(D),670,624,1133,903,803,1971,1817,1884,2092,1579,2154,2623,3614,3104,3520,3412,4139,4516,(D)
 "19000","Iowa",4,SAINC6N,300,"22","   Utilities ","Thousands of dollars",514204,558610,554157,647433,707216,636775,686085,630856,665609,718060,746523,740000,717636,732817,723210,719313,776241,781863,815119,805351,839790,851191,907440,857307
 "19000","Iowa",4,SAINC6N,400,"23","   Construction ","Thousands of dollars",2469556,2676816,2683390,2733088,2813163,2936355,3165664,3452402,3765872,3832124,4035366,3589623,3419924,3541631,3847752,4137304,4863094,5361940,5814875,5251704,5491596,5740103,5899074,6067828
 "19000","Iowa",4,SAINC6N,401,"236","    Construction of buildings ","Thousands of dollars",591918,645221,644814,639054,677194,686075,745331,827416,875088,907866,980620,791999,727155,783860,810997,861777,1075567,1158820,1188824,1106611,1146380,1159006,1125795,1194605
 "19000","Iowa",4,SAINC6N,402,"237","    Heavy and civil engineering construction ","Thousands of dollars",468333,498231,460709,455916,470331,512370,542466,623111,642250,627325,652748,616890,589819,643365,711705,729389,884697,1115162,1236972,890221,966205,1063508,1150329,1134453
 "19000","Iowa",4,SAINC6N,403,"238","    Specialty trade contractors ","Thousands of dollars",1409305,1533364,1577867,1638118,1665638,1737910,1877867,2001875,2248534,2296933,2401998,2180734,2102950,2114406,2325050,2546138,2902830,3087958,3389079,3254872,3379011,3517589,3622950,3738770
 "19000","Iowa",4,SAINC6N,500,"31-33","   Manufacturing ","Thousands of dollars",10302710,10633399,11104424,11118832,10863827,11035361,11825526,12441734,12861115,13311221,13550396,12196625,12534445,13120651,13829392,14131407,14799049,15024994,14976956,15804827,16794265,16955799,17038553,17834118
 "19000","Iowa",4,SAINC6N,510,"321,327-339","    Durable goods manufacturing ","Thousands of dollars",6594401,6749967,7155145,7097553,6834456,6937624,7591766,8057574,8433072,8690871,8672068,7461280,7671747,8297795,8794188,8963440,9342437,9417509,9105775,9573705,10249956,10218115,9872180,10413694
 "19000","Iowa",4,SAINC6N,511,"321","     Wood product manufacturing ","Thousands of dollars",345050,404231,451308,467202,478747,492275,530715,594760,579988,595926,566637,455463,438528,434428,429714,459099,485663,508632,540142,581128,608734,635085,629608,687202
 "19000","Iowa",4,SAINC6N,512,"327","     Nonmetallic mineral product manufacturing ","Thousands of dollars",277647,296646,323446,341505,334795,312037,327842,326236,331790,316838,309166,263118,257387,269863,292241,296559,319020,368951,379258,402522,410740,422270,424145,443370
 "19000","Iowa",4,SAINC6N,513,"331","     Primary metal manufacturing ","Thousands of dollars",432459,471687,464079,450104,423945,416823,482538,513675,515355,538985,558788,449478,493009,565281,596859,604087,613108,595614,568297,606920,640119,658535,597311,620624
 "19000","Iowa",4,SAINC6N,514,"332","     Fabricated metal product manufacturing ","Thousands of dollars",893746,903681,941702,896884,866730,855214,911153,959363,1038510,1082757,1112814,945660,940329,1016862,1128848,1178156,1227774,1262425,1240472,1291542,1399935,1431175,1376354,1461251
 "19000","Iowa",4,SAINC6N,515,"333","     Machinery manufacturing ","Thousands of dollars",1926233,1838793,1919270,1901868,1783115,1827521,2074618,2235699,2405647,2576286,2701936,2458179,2551206,2887168,3136183,3137764,3237539,3201086,2930903,3136644,3407365,3445982,3334783,3650899
 "19000","Iowa",4,SAINC6N,516,"334","     Computer and electronic product manufacturing ","Thousands of dollars",734060,752858,755244,832661,787611,798604,875572,1000500,1059625,1169047,1173824,1095723,1149017,1244969,1237451,1239664,1290889,1324578,1302407,1417210,1546412,1427209,1454462,1368341
 "19000","Iowa",4,SAINC6N,517,"335","     Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",552603,650159,737988,714941,668079,673613,657537,640022,687592,616584,522518,435346,439396,404692,393035,404483,412817,442903,469465,501991,548149,560482,529143,539243
 "19000","Iowa",4,SAINC6N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",819625,749616,814804,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),802592,845663,905928,813581,(D),(D),715608,707080,645277,(D)
 "19000","Iowa",4,SAINC6N,519,"3364-3369","     Other transportation equipment manufacturing ","Thousands of dollars",41501,66618,60395,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),172076,178787,209179,237968,239197,(D),211954,219405,191032,(D)
 "19000","Iowa",4,SAINC6N,521,"337","     Furniture and related product manufacturing ","Thousands of dollars",328006,351131,403497,374140,390025,405658,432109,468124,481346,492145,454400,336306,332297,338820,361918,375951,397541,412289,418274,442723,440243,433036,409451,419321
 "19000","Iowa",4,SAINC6N,522,"339","     Miscellaneous manufacturing ","Thousands of dollars",243471,264547,283412,264743,231636,273583,281596,284429,280371,254517,273035,244438,234750,233608,243271,243227,242979,249482,(D),257337,320697,277856,280614,317737
 "19000","Iowa",4,SAINC6N,530,"311-316,322-326","    Nondurable goods manufacturing ","Thousands of dollars",3708309,3883432,3949279,4021279,4029371,4097737,4233760,4384160,4428043,4620350,4878328,4735345,4862698,4822856,5035204,5167967,5456612,5607485,5871181,6231122,6544309,6737684,7166373,7420424
 "19000","Iowa",4,SAINC6N,531,"311","     Food manufacturing ","Thousands of dollars",1877041,1976893,2018998,2095116,2146533,2216140,2316083,2397930,2398352,2508480,2629543,2678934,2743218,2732520,2845127,2904927,3037972,3168704,3332241,3541010,3753396,3922514,4368795,4468804
 "19000","Iowa",4,SAINC6N,532,"312","     Beverage and tobacco product manufacturing ","Thousands of dollars",59613,60083,55561,57486,56819,65299,64488,64286,65446,66418,67110,71953,75848,78718,83370,86498,92522,99932,103983,112856,125350,116930,125335,140136
 "19000","Iowa",4,SAINC6N,533,"313","     Textile mills ","Thousands of dollars",(T),(T),(T),7141,7095,7144,6415,5663,5490,5662,6089,5579,5115,5071,5291,5504,6472,6134,5904,5954,5812,5369,4897,5236
 "19000","Iowa",4,SAINC6N,534,"314","     Textile product mills ","Thousands of dollars",23118,24204,26387,25570,24786,25265,22848,21357,19163,20898,21801,21830,23241,23706,26269,25447,25603,25386,24868,25706,27131,28411,25612,26138
 "19000","Iowa",4,SAINC6N,535,"315","     Apparel manufacturing ","Thousands of dollars",84675,92387,77562,71454,61859,58788,63127,58568,56034,54896,55709,46135,44656,43185,42729,41399,43025,43347,45606,46264,46489,45699,40214,42075
 "19000","Iowa",4,SAINC6N,536,"316","     Leather and allied product manufacturing ","Thousands of dollars",26348,29163,32070,30748,27070,22038,21876,18708,15533,15079,13652,8131,8090,9406,9673,9723,10759,9707,10041,11039,11979,11555,12012,13195
 "19000","Iowa",4,SAINC6N,537,"322","     Paper manufacturing ","Thousands of dollars",214357,254086,226980,270285,240306,243718,253417,256012,250189,249781,256627,237416,244535,246063,247838,250147,256299,253731,262545,274862,280330,295525,299903,279844
 "19000","Iowa",4,SAINC6N,538,"323","     Printing and related support activities ","Thousands of dollars",376338,384573,392745,380582,355578,351449,349914,365045,366931,378396,382899,338626,330641,322984,331537,333908,335508,322483,330414,331021,338037,337021,307696,345707
 "19000","Iowa",4,SAINC6N,539,"324","     Petroleum and coal products manufacturing ","Thousands of dollars",20244,21193,24327,32780,27223,29860,21675,27511,27325,23800,27254,30937,28966,37217,45443,42634,40199,37020,36996,37573,42060,40640,45515,48140
